id,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,class
4154,14.312710,-11.165749,-3.697150,17.218712,-7.842202,18.587615,-19.453805,0.530498,-2.565739,-4.379335,0.305098,-16.022733,12.776929,-19.474989,15.388159,9.781810,-9.311430,15.017666,2.335538,-10.330278,A,F,C,C,B,D,A,D
4156,20.457932,-11.318034,-4.236939,17.394057,-7.951123,18.579403,-19.506582,1.293564,-9.382656,-4.387095,0.464985,-11.144254,15.933219,-9.712447,7.101568,9.752315,-9.317683,15.016350,0.776418,-12.822693,B,F,A,B,B,C,C,D
4158,23.751563,-9.086680,-5.320024,17.206164,-8.352909,18.593205,-18.080420,3.166396,-9.066432,-4.195996,0.636472,-14.067760,17.732231,-9.557410,6.626121,9.783921,-9.307172,15.048743,-9.495537,-10.955361,A,B,A,B,C,B,A,E
4160,22.461813,-11.702126,-3.384190,17.410364,-7.525602,18.648525,-18.355708,0.162699,-8.791139,-3.794858,0.041893,-13.300809,17.225898,-10.632033,7.105473,9.749572,-9.265051,15.116743,3.589693,-7.993672,A,A,C,C,C,D,F,D
4162,23.286278,-11.607595,-3.620385,17.324431,-7.691202,18.611778,-18.321151,0.576200,-8.893701,-4.168400,0.210070,-13.855996,17.541231,-10.464276,6.963308,9.764027,-9.293030,15.053421,-76.406216,-12.721005,A,E,A,A,C,D,A,D
4164,21.887208,-11.116973,-6.421599,16.923960,-8.285703,18.573052,-19.814178,4.723304,-9.545595,-4.266674,0.851206,-12.124914,16.673021,-9.431297,7.125870,9.831396,-9.322519,15.036762,9.753208,-12.769218,A,A,C,C,C,E,G,E
4166,21.692547,-9.453100,-3.814447,17.417857,-7.449961,18.620789,-18.168743,0.799724,-8.724882,-4.190930,-0.481069,-12.763377,16.725215,-10.132078,7.086901,9.748311,-9.286169,15.049601,17.499581,-11.244691,B,G,C,C,B,D,A,D
4168,17.645198,-8.938122,-5.599077,16.892926,-8.358588,18.592677,-18.096790,3.772361,-1.856311,-4.220352,0.624197,-18.824148,14.504357,-20.197925,15.828534,9.836617,-9.307574,15.044614,-18.704517,-8.785969,B,C,C,B,A,D,D,E
4170,14.530532,-11.084468,-3.809191,17.173665,-7.931603,18.579274,-19.398314,0.713233,-2.647448,-4.437013,0.399413,-16.006248,12.851617,-19.339801,15.261569,9.789388,-9.317781,15.007889,28.917509,-8.529327,B,B,A,C,A,D,A,D
4172,22.139503,-9.495374,-5.781020,17.222693,-7.644341,18.566710,-18.103000,3.854626,-8.778068,-4.676917,-0.235013,-13.060120,16.788281,-10.066273,6.988101,9.781141,-9.327349,14.967227,20.011215,-12.047811,A,D,B,C,E,D,A,D
4174,13.750145,-11.354858,-2.739863,17.508480,-7.688795,18.650883,-19.795142,-0.974895,-2.145776,-3.766928,0.158510,-16.400444,12.785742,-20.130467,16.061867,9.733069,-9.263255,15.121478,-6.433334,-5.685548,A,C,C,B,A,D,E,D
4176,22.240130,-11.363371,-4.296793,17.216409,-7.832386,18.573855,-17.903346,1.618881,-8.897583,-4.489949,0.329612,-13.022234,16.864079,-10.388859,6.740036,9.782198,-9.321908,14.998917,-32.818803,-5.885022,B,F,B,B,E,D,D,D
4178,14.146930,-11.731655,-5.399634,17.279240,-7.493209,18.594937,-20.118756,3.263893,-1.863302,-4.387926,0.012309,-17.030656,12.725287,-20.614325,16.554673,9.771628,-9.305854,15.016209,-16.775632,-7.636573,B,B,B,B,D,B,A,D
4180,13.443399,-9.322895,-8.482364,17.447826,-7.510301,18.617767,-20.643741,7.897019,-1.143664,-4.169318,-0.431194,-17.841200,12.478428,-21.323233,17.688743,9.743271,-9.288470,15.053265,-7.289269,-8.652275,D,D,A,A,B,C,A,A
4182,19.894486,-9.481121,-5.080444,17.346944,-7.474421,18.601102,-19.914134,2.662093,-9.197811,-4.336087,-0.446423,-10.888801,15.710015,-9.466507,7.577227,9.760240,-9.301159,15.024996,-21.660749,-6.540313,A,A,C,C,B,D,G,D
4184,16.986202,-10.977897,-4.625910,17.030506,-8.142296,18.580002,-17.918697,2.244300,-2.100273,-4.374332,0.644666,-18.107487,14.114533,-20.134786,15.453473,9.813471,-9.317227,15.018514,-4.899900,-10.543648,B,C,A,B,E,D,B,E
4186,15.564547,-10.520165,-0.756507,17.144230,-8.425045,18.701861,-19.708282,-3.973372,-2.454926,-3.002482,0.940208,-16.826888,13.917036,-19.531914,15.632393,9.794340,-9.224444,15.251081,8.800979,-11.331153,A,E,A,B,B,D,A,E
4188,16.948229,-11.173458,-6.563315,17.195632,-8.179564,18.559977,-18.071742,5.186274,-1.841558,-4.573159,0.724758,-18.473574,14.019905,-20.552041,15.840201,9.785693,-9.332476,14.984813,-5.793914,-11.865185,B,A,C,C,B,D,G,E
4190,15.627037,-10.537444,-1.335033,17.220193,-8.494590,18.686132,-19.684238,-3.072301,-2.479618,-3.157753,1.035630,-16.822024,13.873983,-19.497911,15.591097,9.781561,-9.236418,15.224756,-24.863761,-5.459873,A,C,C,C,A,D,B,E
4192,21.567097,-9.198882,-6.487139,16.976100,-8.160243,18.565563,-19.793343,4.866178,-9.478827,-4.468480,0.389703,-11.930915,16.478716,-8.998349,7.185180,9.822624,-9.328222,15.002556,-28.016430,-7.424177,B,D,A,A,E,D,A,E
4194,22.808907,-10.776536,-3.741113,16.968059,-8.538829,18.619367,-19.799585,0.591663,-9.732335,-3.761363,1.130390,-12.701452,17.311698,-9.076490,6.911579,9.823977,-9.287251,15.122422,15.799253,-8.251375,B,C,C,C,E,D,B,E
4196,15.271938,-11.627815,-7.636141,17.305822,-7.884569,18.519781,-20.042582,6.652893,-2.064328,-5.100403,0.440955,-17.271415,12.998011,-20.298355,16.267508,9.767157,-9.363088,14.895457,-1.251024,-9.634019,A,F,A,C,D,D,D,D
4198,20.741892,-9.216654,-4.071168,17.502268,-7.242329,18.710124,-18.424237,1.195908,-8.559497,-3.221456,-0.771250,-12.197982,16.558591,-10.313988,7.421747,9.734113,-9.218153,15.213955,0.124144,-12.149281,D,A,A,C,A,C,G,A
4200,17.634980,-9.126886,-7.299696,16.858612,-8.218420,18.560345,-18.241980,6.404322,-1.659549,-4.591241,0.458120,-19.110677,14.380108,-20.519539,16.131909,9.842390,-9.332196,14.981748,-17.312337,-7.925541,B,E,C,C,C,D,A,E
4202,22.830032,-10.843846,-4.234227,17.143255,-8.602083,18.604791,-19.799064,1.400297,-9.723866,-3.922722,1.225032,-12.726196,17.275940,-9.107917,6.920449,9.794504,-9.298351,15.095067,33.696899,-5.836990,D,A,B,B,E,A,A,E
4204,15.060443,-11.063320,-5.728982,17.208362,-8.221498,18.570197,-19.643314,3.717159,-2.422383,-4.432074,0.759933,-16.617748,13.084062,-19.670210,15.647420,9.783551,-9.324693,15.008726,34.345654,-9.492371,B,D,B,B,E,D,A,E
4206,20.053302,-9.221012,-2.082309,17.533787,-7.766764,18.633966,-19.558986,-2.087828,-9.343644,-3.974597,-0.125990,-10.865741,15.911111,-9.195326,7.179583,9.728812,-9.276136,15.086273,33.140592,-10.306424,A,F,C,C,E,C,D,D
4208,19.807549,-9.467105,-5.138950,17.353761,-7.452544,18.595750,-19.881217,2.626272,-9.184165,-4.403333,-0.475392,-10.835321,15.645577,-9.482332,7.570397,9.759093,-9.305235,15.013598,9.094497,-6.249557,A,A,C,A,B,C,G,D
4210,20.692654,-11.715356,-3.438962,17.416487,-7.527324,18.630061,-20.070052,0.020745,-9.304506,-3.979039,0.046484,-11.405538,16.231346,-9.937558,7.565177,9.748542,-9.279109,15.085520,-20.135654,-9.221882,A,E,C,B,E,D,E,D
4212,22.014027,-9.003271,-5.494150,17.166226,-8.461114,18.589765,-19.749886,3.275944,-9.595982,-4.162986,0.775001,-12.180374,16.793445,-8.783752,7.026708,9.790639,-9.309792,15.054338,-15.520706,-8.112422,A,B,C,B,C,D,A,E
4214,15.656896,-10.795210,-5.178044,17.119209,-8.478322,18.583264,-19.603249,2.888516,-2.534543,-4.219330,1.052640,-16.754761,13.442201,-19.458491,15.488090,9.798549,-9.314743,15.044787,-7.343380,-7.377690,B,B,C,A,E,D,A,B
4216,23.238958,-10.900934,-1.979744,17.315493,-8.280816,18.642001,-17.897653,-1.932715,-9.115938,-3.675125,0.809964,-13.609668,17.614341,-9.957458,6.470460,9.765530,-9.270018,15.137041,22.587165,-6.198282,C,A,B,B,B,E,G,E
4218,24.447168,-11.102529,-3.615387,17.270066,-8.314466,18.606858,-18.173687,0.624023,-9.139535,-4.054248,0.885998,-14.564125,18.146311,-9.981975,6.587746,9.773172,-9.296777,15.072771,-3.041051,-10.419410,B,E,C,B,B,D,A,E
4220,17.920084,-10.832398,-4.109239,16.973041,-8.360439,18.624089,-18.168937,1.483572,-1.821909,-3.847258,0.902883,-19.024137,14.767257,-20.525859,15.896084,9.823139,-9.283656,15.107860,-9.425779,-8.180295,A,G,C,A,D,D,D,E
4222,16.480558,-9.177261,-1.723535,17.543414,-7.683503,18.668582,-18.317600,-2.348875,-1.527252,-3.753710,-0.239742,-18.703923,14.219558,-20.725650,16.329144,9.727193,-9.249780,15.123719,36.200195,-6.554393,A,E,C,A,B,D,A,D
4224,22.143154,-9.405216,-4.397107,17.483819,-7.725270,18.604515,-18.115561,1.745767,-8.808211,-4.295905,-0.148511,-13.033310,16.909720,-10.001741,6.957915,9.737216,-9.298561,15.031807,-0.390720,-11.015330,A,E,C,B,B,B,B,D
4226,23.177542,-9.042914,-2.433451,17.305004,-8.281896,18.622548,-17.852831,-1.247611,-9.100897,-3.953150,0.532950,-13.574379,17.517884,-9.497815,6.465757,9.767294,-9.284830,15.089909,29.376784,-8.394600,C,F,C,B,E,A,D,E
4228,21.320174,-8.910533,-1.514679,17.229533,-8.213718,18.656589,-19.564484,-2.850674,-9.580572,-3.569533,0.421251,-11.637770,16.655177,-8.782717,6.918755,9.779990,-9.258911,15.154943,49.211958,-6.097139,A,E,B,C,C,E,A,E
4230,24.149792,-9.033685,-5.429759,17.136068,-8.516543,18.591048,-18.059459,3.433992,-9.137077,-4.164545,0.856169,-14.325043,17.939293,-9.443949,6.529530,9.795713,-9.308815,15.054074,-24.300887,-9.137268,A,E,B,A,E,D,B,E
4232,21.794270,-11.816958,-4.781968,17.367621,-7.432222,18.611633,-18.253817,2.342748,-8.706761,-4.181838,-0.036084,-12.860833,16.748190,-10.780763,7.153356,9.756761,-9.293141,15.051143,26.798779,-11.454192,A,G,C,B,B,E,F,D
4234,24.543365,-11.002069,-5.420933,17.143115,-8.502346,18.586853,-18.147051,3.346207,-9.157947,-4.154820,1.116025,-14.625848,18.138367,-9.928078,6.551204,9.794527,-9.312010,15.055722,13.847849,-6.163909,D,G,C,B,E,C,A,E
4236,22.021105,-10.958566,-2.974444,17.122670,-8.279422,18.650878,-19.867549,-0.627502,-9.622232,-3.504435,0.817434,-12.161952,17.002186,-9.280126,7.078581,9.797967,-9.263259,15.165979,-3.445781,-8.829923,B,F,C,B,A,D,D,E
4238,17.091014,-8.956761,-4.350045,17.050608,-8.154101,18.616214,-18.085958,1.737066,-1.833004,-4.058990,0.346542,-18.561975,14.309711,-20.235525,15.855806,9.810089,-9.289652,15.071967,-8.447004,-8.501662,A,B,C,B,E,D,G,E
4240,22.803072,-10.513984,0.385055,17.261760,-8.619579,18.706701,-19.731481,-5.766268,-9.832501,-2.891894,1.200510,-12.608199,17.612441,-8.862848,6.755351,9.774569,-9.220759,15.269832,-1.869917,-5.244317,C,G,B,A,D,A,A,E
4242,21.900729,-11.414693,-3.869737,17.228127,-7.908736,18.594372,-19.959318,0.732975,-9.483423,-4.260168,0.430882,-12.193629,16.747977,-9.604765,7.293388,9.780226,-9.306284,15.037865,-11.478683,-9.541235,B,B,B,C,B,D,A,D
4244,24.529841,-11.518117,-6.480608,17.272381,-8.123894,18.516285,-18.264414,5.054359,-9.026103,-5.082444,0.713542,-14.733445,17.937010,-10.257219,6.773309,9.772782,-9.365751,14.898501,-18.147493,-7.439285,A,D,C,C,C,C,A,D
4246,16.246092,-10.749890,-4.805589,17.097796,-8.574701,18.604316,-19.830237,2.325061,-2.383150,-3.979726,1.174430,-17.291543,13.828936,-19.676239,15.773974,9.802151,-9.298712,15.085404,-15.546047,-7.325006,B,G,B,A,E,D,A,E
4248,24.141884,-8.972985,-2.365038,17.310375,-8.308172,18.653157,-18.154134,-1.418379,-9.135885,-3.632911,0.559399,-14.319715,18.129829,-9.431301,6.581594,9.766391,-9.261523,15.144198,-27.511853,-6.672278,A,B,C,B,B,D,B,E
4250,13.731346,-9.114119,-4.985215,17.614901,-7.270861,18.705967,-18.450944,2.699395,-0.819285,-3.319992,-0.757465,-18.487096,13.050207,-21.785901,17.299631,9.715169,-9.221318,15.197249,-11.115051,-9.891522,D,F,B,B,D,A,A,A
4252,19.784704,-11.943114,-6.911113,17.260407,-7.420502,18.555745,-19.905594,5.520603,-9.146382,-4.718556,-0.022106,-10.856189,15.498244,-10.220199,7.628636,9.774796,-9.335699,14.960170,54.494599,-9.878038,A,D,B,B,B,D,A,D
4254,13.307586,-11.904343,-6.177074,17.294724,-7.375555,18.667114,-20.615927,4.489468,-1.199465,-3.574866,-0.077793,-17.691572,12.650568,-21.628825,17.606233,9.769024,-9.250897,15.154038,33.948050,-7.235678,D,G,A,B,E,A,A,A
4256,23.584694,-11.502851,-3.711166,17.443702,-7.886154,18.605755,-18.282501,0.673216,-8.953408,-4.202844,0.419789,-14.038478,17.681520,-10.352238,6.870563,9.743964,-9.297616,15.047582,55.161202,-11.032134,B,F,B,A,D,D,G,D
4258,21.649235,-8.900564,-2.840217,17.124991,-8.291436,18.638208,-19.654408,-0.853247,-9.597353,-3.716134,0.526486,-11.885714,16.762350,-8.756447,6.960506,9.797576,-9.272906,15.130089,31.737341,-11.731219,B,A,C,C,A,D,G,B
4260,17.366244,-10.797194,-2.990746,17.065756,-8.289566,18.658916,-18.118152,-0.264386,-1.812214,-3.496892,0.804749,-18.739619,14.625069,-20.534698,15.893036,9.807541,-9.257139,15.167258,7.801668,-8.269044,B,C,B,A,E,D,B,E
4262,21.704059,-11.631491,-2.994424,17.580509,-7.568035,18.634455,-18.111315,-0.427815,-8.776398,-3.957101,0.074831,-12.720843,16.778151,-10.631910,6.994434,9.720954,-9.275763,15.089239,16.205997,-6.569353,B,A,C,A,A,D,G,D
4264,15.780251,-9.331822,-5.010335,17.246795,-7.600730,18.592095,-18.129223,2.739764,-1.672760,-4.489631,-0.317742,-18.126250,13.541085,-20.527204,16.079598,9.777086,-9.308018,14.998971,26.049001,-5.471134,B,E,B,B,A,D,B,D
4266,17.096074,-9.396786,-5.517095,17.159107,-7.748397,18.572309,-18.342447,3.537054,-1.565253,-4.689306,-0.120511,-18.965877,14.142612,-20.697908,16.287182,9.791837,-9.323085,14.965127,-20.585900,-11.071227,B,F,A,C,E,D,D,D
4268,19.945576,-9.577409,-6.462659,17.255828,-7.501202,18.560798,-19.853494,4.806086,-9.180605,-4.737547,-0.396499,-10.945861,15.600174,-9.514965,7.555909,9.775567,-9.331851,14.956951,-31.851504,-11.427620,B,F,A,C,C,D,D,D
4270,18.004107,-9.217837,-2.918019,17.343164,-8.098257,18.604801,-18.234516,-0.410118,-1.852177,-4.317938,0.309165,-19.025347,14.736415,-20.241565,15.876997,9.760875,-9.298343,15.028073,3.138521,-7.710580,B,G,A,B,B,D,A,D
4272,20.601899,-9.398563,-7.253353,17.265947,-7.421479,18.646771,-20.691791,6.046862,-9.183607,-3.793783,-0.525339,-11.453883,16.244271,-9.466119,8.131399,9.773864,-9.266386,15.116925,-15.926151,-11.107427,D,D,B,A,C,A,A,A
4274,15.885447,-10.688691,-4.641034,16.897534,-8.487047,18.608737,-19.700311,2.111349,-2.466012,-3.915691,1.048150,-16.977389,13.663110,-19.542841,15.615007,9.835842,-9.295346,15.096259,19.456810,-5.464169,B,A,A,B,C,D,G,E
4276,24.529679,-8.885233,-2.130564,17.098988,-8.428897,18.656768,-18.113758,-1.683227,-9.216588,-3.534629,0.714695,-14.562420,18.347472,-9.295249,6.462632,9.801951,-9.258774,15.160860,-12.633922,-5.763670,C,E,A,B,D,E,A,E
4278,23.163439,-11.015709,-3.832601,17.089513,-8.196039,18.590996,-17.877595,0.937505,-9.067611,-4.200739,0.719491,-13.594158,17.410666,-10.056362,6.519073,9.803545,-9.308855,15.047939,11.232952,-9.338028,D,E,C,B,C,A,A,E
4280,23.861840,-11.560296,-5.113149,17.384089,-7.940339,18.565107,-18.289101,2.848191,-8.956768,-4.613832,0.495613,-14.257806,17.708397,-10.364274,6.870083,9.753991,-9.328570,14.977919,16.399092,-10.499820,B,F,A,B,E,A,D,D
4282,14.111176,-9.185431,-5.750683,17.362055,-7.251561,18.677234,-18.456968,3.905687,-0.878448,-3.607640,-0.766496,-18.564076,13.089190,-21.705600,17.223835,9.757698,-9.243193,15.148482,-14.811535,-10.068276,D,A,A,B,D,A,F,A
4284,13.803995,-11.350913,-3.085208,17.340363,-7.639554,18.618715,-19.618593,-0.334906,-2.341293,-4.109607,0.100719,-16.121270,12.661007,-19.839778,15.740960,9.761347,-9.287748,15.063387,15.619071,-11.549295,B,A,B,C,C,C,G,D
4286,17.649701,-9.309355,-4.351764,17.149122,-7.922410,18.584284,-18.286410,1.802425,-1.725479,-4.534085,0.090180,-19.020596,14.475241,-20.444775,16.059464,9.793517,-9.313966,14.991436,24.880082,-5.173696,B,C,A,B,D,D,C,D
4288,23.271176,-8.810904,0.075095,17.279207,-8.282776,18.683118,-17.842743,-5.215303,-9.168224,-3.325349,0.502371,-13.587100,17.772238,-9.347085,6.378433,9.771634,-9.238712,15.196341,-1.256798,-6.939422,D,E,A,B,E,A,A,E
4290,16.389335,-10.863603,-5.245755,17.113600,-8.510043,18.580127,-19.846147,3.004252,-2.395939,-4.273922,1.105141,-17.348359,13.806313,-19.675996,15.764310,9.799492,-9.317131,15.035534,-18.289760,-11.782849,C,F,A,B,A,E,D,B
4292,22.017987,-8.863325,-3.511516,17.033941,-8.418764,18.627524,-19.677554,0.202020,-9.644912,-3.775308,0.697725,-12.138640,16.919947,-8.679793,6.923718,9.812893,-9.281040,15.120057,-5.690578,-13.172347,C,C,C,B,C,E,B,E
4294,22.400521,-9.521261,-4.871007,17.363451,-7.450599,18.614055,-18.392146,2.469913,-8.725151,-4.255880,-0.467796,-13.317217,17.077537,-10.147926,7.204600,9.757463,-9.291297,15.038592,30.085090,-8.824138,B,D,A,B,E,D,B,D
4296,22.738650,-9.108757,-6.479701,16.858306,-8.443030,18.558056,-19.857933,4.863592,-9.635969,-4.479156,0.763872,-12.730315,17.083548,-8.753560,7.056958,9.842442,-9.333939,15.000746,9.792696,-9.275549,C,F,B,C,D,E,D,E
4298,22.682093,-9.174639,-5.598861,17.177184,-8.440810,18.565439,-19.855806,3.494673,-9.627427,-4.465585,0.769618,-12.692067,17.075160,-8.782270,7.064815,9.788796,-9.328316,15.003046,-52.322570,-8.821540,D,D,C,B,E,A,A,E
4300,23.457429,-11.089413,-3.783819,17.112776,-8.163352,18.628508,-18.093729,0.867271,-9.051103,-3.791793,0.690085,-13.845355,17.685954,-10.099902,6.651720,9.799631,-9.280291,15.117263,28.327374,-6.827389,A,C,C,C,A,B,B,E
4302,24.511526,-11.089323,-4.314403,17.034285,-8.280097,18.595045,-18.180733,1.711260,-9.135595,-4.144847,0.839483,-14.619963,18.145391,-9.983624,6.596297,9.812836,-9.305772,15.057413,-16.276611,-9.603198,D,G,A,A,B,A,A,E
4304,24.041059,-11.079715,-3.390589,17.291421,-8.275070,18.633138,-18.176926,0.190143,-9.103757,-3.760653,0.831443,-14.267267,18.011314,-10.024673,6.632574,9.769579,-9.276766,15.122542,-4.752253,-7.642770,A,G,C,B,E,D,A,E
4306,23.236237,-9.284102,-2.052629,17.393071,-7.749934,18.654108,-18.285134,-1.872276,-8.930442,-3.800042,-0.137228,-13.781322,17.653559,-9.798458,6.899640,9.752481,-9.260800,15.115864,-19.361045,-7.410740,B,E,A,B,C,D,A,D
4308,15.731579,-8.738484,-3.994790,16.965006,-8.427642,18.627955,-19.740795,1.036819,-2.401572,-3.815160,0.693848,-16.994119,13.666224,-19.349462,15.713676,9.824491,-9.280712,15.113301,-10.060897,-12.681212,A,G,A,C,D,D,A,E
4310,22.334574,-11.916012,-3.323337,17.654549,-7.415812,18.723764,-18.700039,0.086270,-8.693868,-2.998087,-0.032799,-13.296260,17.433282,-10.827109,7.410843,9.708501,-9.207770,15.251827,-18.341240,-11.733152,D,B,A,B,E,E,A,A
4312,17.413547,-10.903677,-4.692910,16.974235,-8.278919,18.619803,-18.135229,2.376800,-1.788674,-3.890501,0.807945,-18.799968,14.489650,-20.586845,15.929225,9.822938,-9.286920,15.100529,-9.954835,-11.492695,B,C,C,B,B,D,B,E
4314,23.271368,-11.789431,-6.360371,17.187425,-7.652307,18.554092,-18.363679,4.778650,-8.824557,-4.749461,0.201245,-13.909765,17.358589,-10.611650,7.069508,9.787073,-9.336958,14.954932,15.117680,-6.268532,B,E,C,B,E,A,C,D
4316,23.750202,-11.048614,-6.508099,17.125913,-8.448041,18.544748,-17.950928,5.023070,-9.091477,-4.600675,1.051615,-14.043631,17.590467,-10.032763,6.527832,9.797421,-9.344074,14.980149,15.305066,-9.224104,B,F,C,B,C,C,D,B
4318,23.510329,-11.034526,-4.775204,17.217674,-8.340399,18.587808,-17.971416,2.332535,-9.080912,-4.192769,0.908705,-13.860221,17.586621,-10.043335,6.551336,9.781985,-9.311282,15.049290,17.057166,-9.495118,B,B,B,A,E,D,D,B
4320,23.341242,-9.143006,-4.311577,17.235438,-8.328464,18.582900,-17.882325,1.672107,-9.080740,-4.338968,0.610618,-13.724514,17.481156,-9.550366,6.505478,9.778997,-9.315020,15.024508,-2.207315,-10.047327,A,F,B,A,B,E,F,E
4322,20.360797,-12.135589,-7.324839,17.289675,-7.344499,18.642049,-20.669727,6.023541,-9.154188,-3.761606,-0.060463,-11.295154,16.101173,-10.268500,8.147101,9.769873,-9.269981,15.122380,-15.088415,-5.556419,D,D,C,B,E,A,B,A
4324,16.578963,-9.242668,-2.561806,17.510000,-7.708887,18.647830,-18.323116,-1.005361,-1.528969,-3.955465,-0.196515,-18.751887,14.179323,-20.731768,16.328631,9.732813,-9.265579,15.089517,35.003993,-11.123508,B,B,C,B,B,D,B,D
4326,17.344223,-8.935742,-3.937182,17.013917,-8.286576,18.606664,-17.954018,1.177203,-2.060599,-4.126940,0.524610,-18.358901,14.402285,-19.889633,15.516363,9.816262,-9.296924,15.060449,-65.831259,-6.456008,A,E,A,A,E,D,A,C
4328,23.354637,-11.864568,-8.302770,17.345995,-7.817859,18.514557,-18.360356,7.797311,-8.812020,-5.121712,0.406569,-13.987979,17.293947,-10.650715,7.082815,9.760399,-9.367067,14.891846,6.041864,-11.092327,B,B,A,B,E,D,B,D
4330,15.311664,-11.612926,-3.478544,17.406929,-7.420291,18.646830,-18.254951,0.402472,-1.452444,-3.891563,-0.091452,-18.232189,13.538177,-21.203853,16.407712,9.750150,-9.266341,15.100349,-17.064761,-10.591621,A,C,C,B,A,D,B,D
4332,15.320958,-8.757227,-1.862656,17.263654,-8.353063,18.654110,-19.560729,-2.225575,-2.564603,-3.621386,0.592443,-16.535075,13.575548,-19.106315,15.432518,9.774250,-9.260798,15.146152,-10.891937,-10.845159,D,F,A,B,C,A,D,E
4334,15.436800,-11.830217,-7.115695,17.449082,-7.522915,18.561632,-18.265580,6.049710,-1.430691,-4.746893,0.065056,-18.327231,13.243000,-21.272934,16.439563,9.743059,-9.331216,14.955367,7.848030,-7.808589,A,D,C,C,C,C,A,D
4336,18.014084,-8.786295,-2.009373,17.238612,-8.407770,18.659553,-18.138607,-1.884523,-1.891312,-3.601225,0.672342,-18.973196,14.957487,-20.125299,15.795561,9.778463,-9.256654,15.149570,-10.665195,-6.153467,A,C,B,C,E,A,B,C
4338,18.072876,-11.221446,-3.393598,17.337531,-8.071596,18.587629,-18.249552,0.343300,-1.864544,-4.440097,0.596923,-19.044776,14.708026,-20.525797,15.865554,9.761823,-9.311419,15.007366,-12.722333,-6.644505,B,E,B,A,E,E,A,D
4340,17.489411,-9.052734,-6.837050,16.857092,-8.278871,18.557134,-18.077426,5.598624,-1.874657,-4.607913,0.530169,-18.712901,14.292364,-20.185462,15.798470,9.842646,-9.334641,14.978923,-16.183042,-9.382831,B,E,A,B,C,D,F,B
4342,22.051309,-9.244377,-2.000215,17.455751,-8.005570,18.627129,-19.914003,-2.180813,-9.538632,-4.027459,0.189657,-12.263291,16.936210,-8.925257,7.201878,9.741937,-9.281341,15.077312,19.140071,-9.437204,B,G,C,B,D,D,G,D
4344,13.266998,-9.118777,-5.697701,17.548206,-7.456290,18.694107,-20.726210,3.570464,-1.061413,-3.404407,-0.533805,-17.894131,12.768115,-21.420815,17.828079,9.726387,-9.230347,15.182937,14.153026,-5.901095,D,B,B,A,A,A,A,A
4346,17.628291,-11.093235,-4.808618,17.027379,-8.139606,18.600988,-18.234387,2.548561,-1.729720,-4.163815,0.660605,-19.002789,14.527158,-20.705372,16.037497,9.813997,-9.301246,15.054198,-19.516427,-7.917783,A,G,B,C,C,D,A,E
